docs_path,bytes,canonical_asset_paths,blob_sha
docs/player-facing/assets/icons/armors/arc-shield-mesh.webp,175654,assets/icons/armors/arc-shield-mesh.webp,e041483ef064a3e980f7dcbce52089c161129b30
docs/player-facing/assets/icons/armors/assault-carapace.webp,284652,assets/icons/armors/assault-carapace.webp,dabf2f99d54d3a6d836656510f703526ee490e64
docs/player-facing/assets/icons/armors/auto-heal-laminate.webp,242364,assets/icons/armors/auto-heal-laminate.webp,a78360ffa2a573dc34d0e7149b9628a17355aca5
docs/player-facing/assets/icons/armors/casters-conduit-harness.webp,175166,assets/icons/armors/casters-conduit-harness.webp,6bec57d60f599fa1abe392e18dfb452d37d843f4
docs/player-facing/assets/icons/armors/ceramsteel-chest-rig.webp,245948,assets/icons/armors/ceramsteel-chest-rig.webp,e6d7216195d93d75cd867ba16ede50002ad7d76e
docs/player-facing/assets/icons/armors/composite-riot-carapace.webp,280926,assets/icons/armors/composite-riot-carapace.webp,86f71c57eee76c660b44afbdbcc74e71e7d232bd
docs/player-facing/assets/icons/armors/double-buffer-plating.webp,224980,assets/icons/armors/double-buffer-plating.webp,b26f4462629489ccd8b4e70de58309cb9789b86e
docs/player-facing/assets/icons/armors/emberguard-mantle.webp,232790,assets/icons/armors/emberguard-mantle.webp,74747cf70ba94eb863c9b476c10e3c027949a65c
docs/player-facing/assets/icons/armors/enhanced-riot-carapace.webp,255662,assets/icons/armors/enhanced-riot-carapace.webp,b3a7f282d93e999a2efeef09adf070e66e661e2f
docs/player-facing/assets/icons/armors/failsafe-exo-plate.webp,181208,assets/icons/armors/failsafe-exo-plate.webp,c878796d8f18ff0b31161fe7ce312a3f01c65f66
docs/player-facing/assets/icons/armors/ghoststep-weave.webp,176106,assets/icons/armors/ghoststep-weave.webp,42031c9505fd8f2c7fed497335fc2f1410264866
docs/player-facing/assets/icons/armors/gilded-boardroom-suit.webp,374808,assets/icons/armors/gilded-boardroom-suit.webp,ed8bca922f58767f390473f9dbe339db5c4b076b
docs/player-facing/assets/icons/armors/hexweave-mantle.webp,267966,assets/icons/armors/hexweave-mantle.webp,fcd585c2d6c0a14fbc2aeb6f75f185dbfc88cf3f
docs/player-facing/assets/icons/armors/hope-bank-vest.webp,301480,assets/icons/armors/hope-bank-vest.webp,f85ea2e90067b20487bb360f2100343e951f5bcb
docs/player-facing/assets/icons/armors/impact-padded-street-vest.webp,202478,assets/icons/armors/impact-padded-street-vest.webp,9f5ddfd93b5c2fa94cd10a089be1703c957474a1
docs/player-facing/assets/icons/armors/kevflex-jacket-mk-ii.webp,162708,assets/icons/armors/kevflex-jacket-mk-ii.webp,cd2dc7b7e5e8bf06bc82cfebef75aa4d41ed62bb
docs/player-facing/assets/icons/armors/kevflex-jacket.webp,257772,assets/icons/armors/kevflex-jacket.webp,732399a547af7ddcdea1d800a2f1225648fc2f29
docs/player-facing/assets/icons/armors/kevflex-trench.webp,211426,assets/icons/armors/kevflex-trench.webp,5c5307320e3c5036eaf6367dfc4fe675bd86d7b9
docs/player-facing/assets/icons/armors/kinetic-only-bulwark.webp,160644,assets/icons/armors/kinetic-only-bulwark.webp,c2254a294b47d5f7e818e9aaa930336351ed531e
docs/player-facing/assets/icons/armors/kinetic-shift-harness.webp,166860,assets/icons/armors/kinetic-shift-harness.webp,10f00ab9f8cde4af0d60bfcaa7b26b75330f31c2
docs/player-facing/assets/icons/armors/legendary-assault-carapace.webp,215486,assets/icons/armors/legendary-assault-carapace.webp,0a1c52dec612864a74d3c89a73c7d206e9b46b81
docs/player-facing/assets/icons/armors/legendary-gel-suit.webp,316852,assets/icons/armors/legendary-gel-suit.webp,4f076c5752893afb89f918c05cc1d014136834dc
docs/player-facing/assets/icons/armors/legendary-kevflex-trench.webp,186232,assets/icons/armors/legendary-kevflex-trench.webp,7f36136e41c8edb77ea7be7fe632e8d4509e145f
docs/player-facing/assets/icons/armors/legendary-polymer-coat.webp,224298,assets/icons/armors/legendary-polymer-coat.webp,1a8cad64f5a6a88a69f6c60b2558e80a18b6f498
docs/player-facing/assets/icons/armors/pain-route-harness.webp,221962,assets/icons/armors/pain-route-harness.webp,1cc4d47fb7785795b524e77ad542444a92d4ec2d
docs/player-facing/assets/icons/armors/razor-stud-carapace.webp,215612,assets/icons/armors/razor-stud-carapace.webp,8b807492e4b566b78f1598c17dd3313644712a37
docs/player-facing/assets/icons/armors/reinforced-street-vest.webp,161152,assets/icons/armors/reinforced-street-vest.webp,41b890eab907b0c2738e6f601238146431aa9434
docs/player-facing/assets/icons/armors/savior-polymer-aegis.webp,279186,assets/icons/armors/savior-polymer-aegis.webp,e2dec73bed1b25fa771d75271220cf40d2ae17ad
docs/player-facing/assets/icons/armors/slash-resistant-polymer-coat.webp,219572,assets/icons/armors/slash-resistant-polymer-coat.webp,eb901ae2c246299003b344404009736aff964ddf
docs/player-facing/assets/icons/armors/slash-resistant-polymer-jacket.webp,249090,assets/icons/armors/slash-resistant-polymer-jacket.webp,cfc40003fd599575173c6214d382ed1eb3e7ac21
docs/player-facing/assets/icons/armors/tactical-gel-suit.webp,277426,assets/icons/armors/tactical-gel-suit.webp,4766fa588b2d18d13fe9b041c1dd7d99b26b05a7
docs/player-facing/assets/icons/armors/timeslip-silks.webp,214898,assets/icons/armors/timeslip-silks.webp,0118adf09477f7ba6ef98d01d14dde5dcfaec571
docs/player-facing/assets/icons/armors/truthlight-carapace.webp,180502,assets/icons/armors/truthlight-carapace.webp,9ade32cf70f7040570e8110aaf1948da3f299abe
docs/player-facing/assets/icons/classes/cybermancer.webp,253052,assets/icons/classes/cybermancer.webp,dd192622295a4d5aca3e2ec9d1fd8cb23ed8cc82
docs/player-facing/assets/icons/classes/netrunner.png,2575686,assets/icons/classes/netrunner.png,d3866e6eb1f050c5758735cd244efe65ffad0c52
docs/player-facing/assets/icons/classes/netrunner.webp,347072,assets/icons/classes/netrunner.webp,5f45c962e79e60a8093fe9f27413f5ebc1d49457
docs/player-facing/assets/icons/classes/razzhacker.png,1836563,assets/icons/classes/razzhacker.png,a3f64887a6ed9c33693782d2d7dabcfd702b1723
docs/player-facing/assets/icons/classes/rigger.png,2068817,assets/icons/classes/rigger.png,d992503eceed0411c3fc10c11b6df5ecadf89acf
docs/player-facing/assets/icons/classes/rigger.webp,290078,assets/icons/classes/rigger.webp,760e74549c40f6c81035bf7b29aae64b50cdca18
docs/player-facing/assets/icons/classes/street-samurai.webp,359458,assets/icons/classes/street-samurai.webp,378bf4f48d593b72550736d56612c4a75084f75e
docs/player-facing/assets/icons/consumables/agility-booster-nanoshot.webp,134964,assets/icons/consumables/agility-booster-nanoshot.webp,124fda4453411ba9a41b52e3553336085dc104a3
docs/player-facing/assets/icons/consumables/agility-booster-plus.webp,77234,assets/icons/consumables/agility-booster-plus.webp,13b36d658f5167435c1f05586dfaab9fe34401e4
docs/player-facing/assets/icons/consumables/arc-data-gem.webp,265606,"assets/icons/consumables/arc-data-gem.webp;assets/icons/loot/arc-data-gem.webp",af9026baf7a7f8bdadab4c949a51a045001cc243
docs/player-facing/assets/icons/consumables/arc-empty-chest-module.webp,275426,"assets/icons/consumables/arc-empty-chest-module.webp;assets/icons/loot/arc-empty-chest-module.webp",1bd72527465179d260b1d39e7589ff930940d26a
docs/player-facing/assets/icons/consumables/arc-greatstone-relay.webp,168838,"assets/icons/consumables/arc-greatstone-relay.webp;assets/icons/loot/arc-greatstone-relay.webp",e1948fbb385256fc573b545b22625549b2305c05
docs/player-facing/assets/icons/consumables/arc-intrusion-key.webp,284902,"assets/icons/consumables/arc-intrusion-key.webp;assets/icons/loot/arc-intrusion-key.webp",73d5fa279383ce19aa1a2ef460412aed625cea9f
docs/player-facing/assets/icons/consumables/arc-memory-stone.webp,257794,"assets/icons/consumables/arc-memory-stone.webp;assets/icons/loot/arc-memory-stone.webp",d3327701c35952ef448e6d6dc280dac51d0432ff
docs/player-facing/assets/icons/consumables/arc-nanoshot.webp,252812,"assets/icons/consumables/arc-nanoshot.webp;assets/icons/loot/arc-nanoshot.webp",f0f1bd1fc0cf5297e34a3beead42f636ce6bca5d
docs/player-facing/assets/icons/consumables/arc-resonance-powder.webp,247416,assets/icons/consumables/arc-resonance-powder.webp,d1848cf2fbfdcbc2085c763e39ba7ff4f84fbcbe
docs/player-facing/assets/icons/consumables/arc-stride-relic-shard.webp,208234,"assets/icons/consumables/arc-stride-relic-shard.webp;assets/icons/loot/arc-stride-relic-shard.webp",9d7e212a177da0ee2ab4188b11762f039d3c1a10
docs/player-facing/assets/icons/consumables/armor-nanite-repair-kit.webp,232734,assets/icons/consumables/armor-nanite-repair-kit.webp,ebbe3b19dc15ac1a7753069e4b0ee6721dbe2885
docs/player-facing/assets/icons/consumables/biomimetic-mask-gel.webp,163170,assets/icons/consumables/biomimetic-mask-gel.webp,cd1bde2a290a8fc0096e7516ede1b7a08d89dc51
docs/player-facing/assets/icons/consumables/black-glider-beacon.webp,130452,"assets/icons/consumables/black-glider-beacon.webp;assets/icons/loot/black-glider-beacon.webp",83e3290db7875e6d0c3d8286371297a01ce7394c
docs/player-facing/assets/icons/consumables/chrome-data-gem.webp,181634,"assets/icons/consumables/chrome-data-gem.webp;assets/icons/loot/chrome-data-gem.webp",65044a62eea28398c867da35d9a462044ae632ec
docs/player-facing/assets/icons/consumables/chrome-fire-jar-beacon.webp,163248,"assets/icons/consumables/chrome-fire-jar-beacon.webp;assets/icons/loot/chrome-fire-jar-beacon.webp",0ab7d0e4087a7e396b58c8f52970c29c5bc6698c
docs/player-facing/assets/icons/consumables/chrome-flickerfly-pendant-driver.webp,254486,"assets/icons/consumables/chrome-flickerfly-pendant-driver.webp;assets/icons/loot/chrome-flickerfly-pendant-driver.webp",3e3322dafb58bde3047702370ea03e1010cd250d
docs/player-facing/assets/icons/consumables/chrome-haptics.webp,401314,"assets/icons/consumables/chrome-haptics.webp;assets/icons/loot/chrome-haptics.webp",f4c4404b8e658af15ea6dc604ace4cb1940f2780
docs/player-facing/assets/icons/consumables/chrome-homing-compasses-beacon.webp,149604,"assets/icons/consumables/chrome-homing-compasses-beacon.webp;assets/icons/loot/chrome-homing-compasses-beacon.webp",d9eb67b4d23cd356ca8e9a5c94bc77a5d1d75664
docs/player-facing/assets/icons/consumables/cipher-arc-torch.webp,88368,"assets/icons/consumables/cipher-arc-torch.webp;assets/icons/loot/cipher-arc-torch.webp",8cecaf0a905865f1114ff1748848927892516f14
docs/player-facing/assets/icons/consumables/cipher-calming-pendant-lens.webp,155990,"assets/icons/consumables/cipher-calming-pendant-lens.webp;assets/icons/loot/cipher-calming-pendant-lens.webp",ca2e69aefc1397e24392256482381ae83265de63
docs/player-facing/assets/icons/consumables/cipher-luck-patch.webp,273296,"assets/icons/consumables/cipher-luck-patch.webp;assets/icons/loot/cipher-luck-patch.webp",d0a89bef69a6ea6ffda382558d804d16c0864aab
docs/player-facing/assets/icons/consumables/cipher-shard-of-node.webp,185802,"assets/icons/consumables/cipher-shard-of-node.webp;assets/icons/loot/cipher-shard-of-node.webp",1e082190cb5fd742643e0b5c4ef48d68111f5be8
docs/player-facing/assets/icons/consumables/Cognitive_Overclock_Pill.webp,2550,"assets/icons/consumables/Cognitive_Overclock_Pill.webp;assets/icons/consumables/cognitive-overclock-pill.webp",18d82eca2cde2f435844e0aeb10d8d7617f4e5b4
docs/player-facing/assets/icons/consumables/cognitive-overclock-pill.webp,2550,"assets/icons/consumables/Cognitive_Overclock_Pill.webp;assets/icons/consumables/cognitive-overclock-pill.webp",18d82eca2cde2f435844e0aeb10d8d7617f4e5b4
docs/player-facing/assets/icons/consumables/cognitive-overclock-plus.webp,278030,assets/icons/consumables/cognitive-overclock-plus.webp,89102a6426653499f47db10c3f36a9c2da4b8423
docs/player-facing/assets/icons/consumables/combat-regen-inhalant.webp,235494,assets/icons/consumables/combat-regen-inhalant.webp,c12147ab7fe0b56b0e3718244c47e759458f540e
docs/player-facing/assets/icons/consumables/Corrosive_Edge_Coating.webp,2580,"assets/icons/consumables/Corrosive_Edge_Coating.webp;assets/icons/consumables/corrosive-edge-coating.webp",f013a7559d444470c80892927f60cacbe5ca5d66
docs/player-facing/assets/icons/consumables/corrosive-edge-coating.webp,2580,"assets/icons/consumables/Corrosive_Edge_Coating.webp;assets/icons/consumables/corrosive-edge-coating.webp",f013a7559d444470c80892927f60cacbe5ca5d66
docs/player-facing/assets/icons/consumables/data-clone-chip.webp,229860,assets/icons/consumables/data-clone-chip.webp,64430b4d46fdc963bfe184390b8d68f3eb08094d
docs/player-facing/assets/icons/consumables/deep-sleep-capsule.webp,292174,assets/icons/consumables/deep-sleep-capsule.webp,e602d56bacb8b62e931b95d3b1ab79fdd56c902c
docs/player-facing/assets/icons/consumables/enhanced-corrosive-edge-coating.webp,224292,assets/icons/consumables/enhanced-corrosive-edge-coating.webp,58fdb3ed58b4c68e2ed46d93de1fd6954b0e97b3
docs/player-facing/assets/icons/consumables/flashbang-grenade.webp,105030,assets/icons/consumables/flashbang-grenade.webp,2b8ed480bcb625812133310cc0cfff12ad1fff4c
docs/player-facing/assets/icons/consumables/flux-bolster-relic-relay.webp,163858,"assets/icons/consumables/flux-bolster-relic-relay.webp;assets/icons/loot/flux-bolster-relic-relay.webp",b32c5769c462d0606fb0f7334053d18fa1a8e529
docs/player-facing/assets/icons/consumables/flux-circuit-ring.webp,307796,"assets/icons/consumables/flux-circuit-ring.webp;assets/icons/loot/flux-circuit-ring.webp",5dfcf3b205429a504b8909c66ebd15c7aa039a8c
docs/player-facing/assets/icons/consumables/flux-speaking-orbs-key.webp,238164,"assets/icons/consumables/flux-speaking-orbs-key.webp;assets/icons/loot/flux-speaking-orbs-key.webp",8d778524600260a32a3ac18eff0c3235a007480a
docs/player-facing/assets/icons/consumables/focus-amp-tabs.webp,361320,assets/icons/consumables/focus-amp-tabs.webp,08ca1b922e0df4feb458b0cc6d712e19b0e795de
docs/player-facing/assets/icons/consumables/ghost-attune-relic-mask.webp,198544,"assets/icons/consumables/ghost-attune-relic-mask.webp;assets/icons/loot/ghost-attune-relic-mask.webp",ad237a71d0f4b8557fbd264e8690138445622210
docs/player-facing/assets/icons/consumables/ghost-clay-companion-relay.webp,295200,"assets/icons/consumables/ghost-clay-companion-relay.webp;assets/icons/loot/ghost-clay-companion-relay.webp",a1c498b6c511e0cec9ff561949112e853a0ad162
docs/player-facing/assets/icons/consumables/ghost-control-relic-injector.webp,154304,"assets/icons/consumables/ghost-control-relic-injector.webp;assets/icons/loot/ghost-control-relic-injector.webp",82919e835f67dae5fce54dbfc855b007fe445c3d
docs/player-facing/assets/icons/consumables/ghost-ghostweave-cloak.webp,164116,"assets/icons/consumables/ghost-ghostweave-cloak.webp;assets/icons/loot/ghost-ghostweave-cloak.webp",7625edac5a3670dc2c92c2de4de0b7d62b2b6cab
docs/player-facing/assets/icons/consumables/ghost-hopekeeper-locket-node.webp,176990,"assets/icons/consumables/ghost-hopekeeper-locket-node.webp;assets/icons/loot/ghost-hopekeeper-locket-node.webp",cec6732614814aeb2b48507edfdc8552123fe6bd
docs/player-facing/assets/icons/consumables/ghost-luck-patch.webp,372500,"assets/icons/consumables/ghost-luck-patch.webp;assets/icons/loot/ghost-luck-patch.webp",9aa47615799ab6625f53b8161e67c773753796c5
docs/player-facing/assets/icons/consumables/grav-damp-chip.webp,153802,assets/icons/consumables/grav-damp-chip.webp,2c9774429e49737bf190ae7bd2750a85d914fc80
docs/player-facing/assets/icons/consumables/grav-lift-harness.webp,233820,assets/icons/consumables/grav-lift-harness.webp,6ae3671b5b13c45ac2908b52ba8b0f3b669143d1
docs/player-facing/assets/icons/consumables/grid-arcane-prism-lens.webp,288520,"assets/icons/consumables/grid-arcane-prism-lens.webp;assets/icons/loot/grid-arcane-prism-lens.webp",8b9c4592373ef809e564f12f09a4b7b48799dd66
docs/player-facing/assets/icons/consumables/grid-valorstone-injector.webp,293394,"assets/icons/consumables/grid-valorstone-injector.webp;assets/icons/loot/grid-valorstone-injector.webp",68272284d57119432c1270a4e4309e85afaa92a0
docs/player-facing/assets/icons/consumables/grid-vial-of-driver.webp,314974,"assets/icons/consumables/grid-vial-of-driver.webp;assets/icons/loot/grid-vial-of-driver.webp",98bddb42784e1b0b45abc018cbb8198a78d0a4d9
docs/player-facing/assets/icons/consumables/guaranteed-critical-algorithm.webp,211090,assets/icons/consumables/guaranteed-critical-algorithm.webp,05ec4f163346593ce95cb51b9c266ec7aca2386b
docs/player-facing/assets/icons/consumables/hyper-corrosive-edge-coating.webp,197674,assets/icons/consumables/hyper-corrosive-edge-coating.webp,c5d620b62e2de24480ecf5354ae13bffb91ac2a9
docs/player-facing/assets/icons/consumables/improved-plasma-grenade.webp,305956,assets/icons/consumables/improved-plasma-grenade.webp,b6c82eac0a1feff3343a99abf63d79f9724f896d
docs/player-facing/assets/icons/consumables/industrial-adhesive-gel.webp,175574,assets/icons/consumables/industrial-adhesive-gel.webp,49909f364f29982aedc7f959f896b0f3dc785f00
docs/player-facing/assets/icons/consumables/Instinct_Amplifier_Chip.webp,3114,"assets/icons/consumables/Instinct_Amplifier_Chip.webp;assets/icons/consumables/instinct-amplifier-chip.webp",3fc81fb3deb64ea4f14615df0e5c097b58aa7092
docs/player-facing/assets/icons/consumables/instinct-amplifier-chip.webp,3114,"assets/icons/consumables/Instinct_Amplifier_Chip.webp;assets/icons/consumables/instinct-amplifier-chip.webp",3fc81fb3deb64ea4f14615df0e5c097b58aa7092
docs/player-facing/assets/icons/consumables/instinct-amplifier-plus.webp,304984,assets/icons/consumables/instinct-amplifier-plus.webp,263a6fe3b4249e44edf37e7770354db1deca6ac1
docs/player-facing/assets/icons/consumables/kinetic-leg-booster.webp,233472,assets/icons/consumables/kinetic-leg-booster.webp,0b38b6c9a45008903c1eeaddd890c0bf3a579c5e
docs/player-facing/assets/icons/consumables/macro-size-serum.webp,185202,assets/icons/consumables/macro-size-serum.webp,3db8e7ce5009ad6ee76352b5a54067b658618c3b
docs/player-facing/assets/icons/consumables/major-adrenaline-patch.webp,311008,assets/icons/consumables/major-adrenaline-patch.webp,27406c98b42daca530f365b434341c900f7d3b97
docs/player-facing/assets/icons/consumables/major-health-stimpack.webp,226870,assets/icons/consumables/major-health-stimpack.webp,1a5886936b5905d0b26bcb5544f359ee4e9ab313
docs/player-facing/assets/icons/consumables/major-plasma-grenade.webp,184256,assets/icons/consumables/major-plasma-grenade.webp,12967fa7c2f91296a7eff24790aa8aa57b4a2bfe
docs/player-facing/assets/icons/consumables/memory-transfer-crystal.webp,280562,assets/icons/consumables/memory-transfer-crystal.webp,26d7797cfc16ccc1a06540b5147301a6ed5c648b
docs/player-facing/assets/icons/consumables/micro-size-serum.webp,129892,assets/icons/consumables/micro-size-serum.webp,b8a769a4e17db094b329e85bb43f800f4581acb5
docs/player-facing/assets/icons/consumables/Minor_Adrenaline_Patch.webp,2132,"assets/icons/consumables/Minor_Adrenaline_Patch.webp;assets/icons/consumables/minor-adrenaline-patch.webp",32162c224a898f10fdc60980cb8ad5c43e56b80a
docs/player-facing/assets/icons/consumables/Minor_Health_Stimpack.webp,2060,"assets/icons/consumables/Minor_Health_Stimpack.webp;assets/icons/consumables/minor-health-stimpack.webp",0e5f9c55f21f28499ab1fb09698e60d92eea5d21
docs/player-facing/assets/icons/consumables/minor-adrenaline-patch.webp,2132,"assets/icons/consumables/Minor_Adrenaline_Patch.webp;assets/icons/consumables/minor-adrenaline-patch.webp",32162c224a898f10fdc60980cb8ad5c43e56b80a
docs/player-facing/assets/icons/consumables/minor-health-stimpack.webp,2060,"assets/icons/consumables/Minor_Health_Stimpack.webp;assets/icons/consumables/minor-health-stimpack.webp",0e5f9c55f21f28499ab1fb09698e60d92eea5d21
docs/player-facing/assets/icons/consumables/mirror-circuit-ring.webp,247110,"assets/icons/consumables/mirror-circuit-ring.webp;assets/icons/loot/mirror-circuit-ring.webp",b37bdba0b39753a317a7d33e3ef0d586e65fee8c
docs/player-facing/assets/icons/consumables/mirror-corrector-sprite-mask.webp,312086,"assets/icons/consumables/mirror-corrector-sprite-mask.webp;assets/icons/loot/mirror-corrector-sprite-mask.webp",e34d88923dcbfdd99dc78ac6874ad51731a44f0a
docs/player-facing/assets/icons/consumables/mirror-grav-boots.webp,290868,"assets/icons/consumables/mirror-grav-boots.webp;assets/icons/loot/mirror-grav-boots.webp",9919203b06cb332e7e28725fad5e3d3591af2c9d
docs/player-facing/assets/icons/consumables/mirror-nanoshot.webp,111018,"assets/icons/consumables/mirror-nanoshot.webp;assets/icons/loot/mirror-nanoshot.webp",0ce497852454e85e8a4474c34344c46f71fab931
docs/player-facing/assets/icons/consumables/morale-beacon-flare.webp,178876,assets/icons/consumables/morale-beacon-flare.webp,e37d1df2ddc8761502911f21ecb128aa0d0b8aa3
docs/player-facing/assets/icons/consumables/muscle-overdrive-plus.webp,277722,assets/icons/consumables/muscle-overdrive-plus.webp,4b080566862b20ad04687dc3c10529807e1efe03
docs/player-facing/assets/icons/consumables/muscle-overdrive-serum.webp,279396,assets/icons/consumables/muscle-overdrive-serum.webp,aa869ed2b3fad96f3c8ebb1d7ad955406da9f97f
docs/player-facing/assets/icons/consumables/nano-cache-pack.webp,308752,"assets/icons/consumables/nano-cache-pack.webp;assets/icons/loot/nano-cache-pack.webp",e1f96e660f4df2816f9853a91329d1a55e12a8e5
docs/player-facing/assets/icons/consumables/nano-data-gem.webp,217228,"assets/icons/consumables/nano-data-gem.webp;assets/icons/loot/nano-data-gem.webp",79a1b58b9d6c5e66b61ab7958628675e8f75ca87
docs/player-facing/assets/icons/consumables/nano-lorekeeper-patch.webp,235800,"assets/icons/consumables/nano-lorekeeper-patch.webp;assets/icons/loot/nano-lorekeeper-patch.webp",fe750f625ed8af8ecb8a68f8d072b4fca81fe58b
docs/player-facing/assets/icons/consumables/nano-woven-net-module.webp,219432,"assets/icons/consumables/nano-woven-net-module.webp;assets/icons/loot/nano-woven-net-module.webp",057b3345de5ca95d2f808b11a67cb3047c6421ea
docs/player-facing/assets/icons/consumables/nanowire-bridge-pod.webp,176270,assets/icons/consumables/nanowire-bridge-pod.webp,0194ad966a5ca89f1fbbb32d6928fe4c840a11ac
docs/player-facing/assets/icons/consumables/neo-circuit-ring.webp,204828,"assets/icons/consumables/neo-circuit-ring.webp;assets/icons/loot/neo-circuit-ring.webp",532e20abafe6f9a012004f4990aaaba892ab91ad
docs/player-facing/assets/icons/consumables/neo-dual-flask-driver.webp,150628,"assets/icons/consumables/neo-dual-flask-driver.webp;assets/icons/loot/neo-dual-flask-driver.webp",d6010624832e9dc2736e735dcb3aa5c15ff5abec
docs/player-facing/assets/icons/consumables/neural-reset-drink.webp,245264,assets/icons/consumables/neural-reset-drink.webp,03d226a46b3cdf63d103cea5bbc56c1c36a35afc
docs/player-facing/assets/icons/consumables/neural-toxin-ampule.webp,150048,assets/icons/consumables/neural-toxin-ampule.webp,51405ab58c85acf3b964346be68bd79e38b11ec8
docs/player-facing/assets/icons/consumables/night-vision-eye-drops.webp,180096,assets/icons/consumables/night-vision-eye-drops.webp,31ca44fe60d648cbe73c983ebd4cfa39b08cb2ad
docs/player-facing/assets/icons/consumables/null-field-generator.webp,186336,assets/icons/consumables/null-field-generator.webp,764a35349ecd1083906917cf4acff67fc0373096
docs/player-facing/assets/icons/consumables/opti-bloodstone-injector.webp,201638,"assets/icons/consumables/opti-bloodstone-injector.webp;assets/icons/loot/opti-bloodstone-injector.webp",748c88cb5ecd52a76a833f19fca12b41ed602b76
docs/player-facing/assets/icons/consumables/opti-companion-case-key.webp,237374,"assets/icons/consumables/opti-companion-case-key.webp;assets/icons/loot/opti-companion-case-key.webp",0176ea0651f7d2c4b41f417187f695ee32eacba5
docs/player-facing/assets/icons/consumables/opti-honing-relic-patch.webp,232406,"assets/icons/consumables/opti-honing-relic-patch.webp;assets/icons/loot/opti-honing-relic-patch.webp",1bd3dc4dcf89dfea1d6209b938c65b89b14a7e54
docs/player-facing/assets/icons/consumables/opti-suspended-rod-spike.webp,161876,"assets/icons/consumables/opti-suspended-rod-spike.webp;assets/icons/loot/opti-suspended-rod-spike.webp",e11df628a9b02f7b41d62acdb53c71b055f8a0d0
docs/player-facing/assets/icons/consumables/orbital-strike-beacon.webp,233408,assets/icons/consumables/orbital-strike-beacon.webp,936052eae90d66a0aec868ab72547d50d576371e
docs/player-facing/assets/icons/consumables/Persona_Enhancement_Dose.webp,3374,"assets/icons/consumables/Persona_Enhancement_Dose.webp;assets/icons/consumables/persona-enhancement-dose.webp",17ba89574c7a85cb5e647ae370064f308e21bb1a
docs/player-facing/assets/icons/consumables/persona-enhancement-dose.webp,3374,"assets/icons/consumables/Persona_Enhancement_Dose.webp;assets/icons/consumables/persona-enhancement-dose.webp",17ba89574c7a85cb5e647ae370064f308e21bb1a
docs/player-facing/assets/icons/consumables/persona-enhancement-plus.webp,216778,assets/icons/consumables/persona-enhancement-plus.webp,f60bf33060586fed3bdd091ce5c4f4d8dbb4f526
docs/player-facing/assets/icons/consumables/phase-shift-serum.webp,173312,assets/icons/consumables/phase-shift-serum.webp,adc85854a5cd829d7b248142bcad5d6d048fd775
docs/player-facing/assets/icons/consumables/Precision_Sync_Injector.webp,2916,"assets/icons/consumables/Precision_Sync_Injector.webp;assets/icons/consumables/precision-sync-injector.webp",5c360f3fb3fe37144c365ec7445fb4afb566961f
docs/player-facing/assets/icons/consumables/precision-sync-injector.webp,2916,"assets/icons/consumables/Precision_Sync_Injector.webp;assets/icons/consumables/precision-sync-injector.webp",5c360f3fb3fe37144c365ec7445fb4afb566961f
docs/player-facing/assets/icons/consumables/precision-sync-plus.webp,211338,assets/icons/consumables/precision-sync-plus.webp,b83d28687b155fb192a36f075f07405aa0461f04
docs/player-facing/assets/icons/consumables/pyro-core-injector.webp,276390,assets/icons/consumables/pyro-core-injector.webp,00d7008ad51f666dfa48c3976f8596b21bee26d8
docs/player-facing/assets/icons/consumables/quantum-box-of-chip.webp,291508,"assets/icons/consumables/quantum-box-of-chip.webp;assets/icons/loot/quantum-box-of-chip.webp",66a2289da89aa4c091808005ae2a0c22a4282671
docs/player-facing/assets/icons/consumables/quantum-cache-pack.webp,235664,"assets/icons/consumables/quantum-cache-pack.webp;assets/icons/loot/quantum-cache-pack.webp",3c30c5ec65d3f32717e9313ac18ea9b63a621487
docs/player-facing/assets/icons/consumables/quantum-charging-quiver-module.webp,203208,"assets/icons/consumables/quantum-charging-quiver-module.webp;assets/icons/loot/quantum-charging-quiver-module.webp",80524df555946c93e39994ad544ca0f525dd0b90
docs/player-facing/assets/icons/consumables/quantum-flux-serum.webp,298838,assets/icons/consumables/quantum-flux-serum.webp,e0dfa9fdb9ccad4a68dae48752c5c8412918b5ab
docs/player-facing/assets/icons/consumables/quantum-piper-whistle-injector.webp,250608,"assets/icons/consumables/quantum-piper-whistle-injector.webp;assets/icons/loot/quantum-piper-whistle-injector.webp",f679bed0b769dfa31aa6b1f48606ffb406eb652e
docs/player-facing/assets/icons/consumables/reactive-deflection-matrix.webp,232164,assets/icons/consumables/reactive-deflection-matrix.webp,494723776d5ffe83adaf23ac7e235c2581574ca7
docs/player-facing/assets/icons/consumables/reactive-evasion-smoke.webp,282202,assets/icons/consumables/reactive-evasion-smoke.webp,263072c6e5dccc3998c74d92c777aeeb1e682d52
docs/player-facing/assets/icons/consumables/respirator-gel.webp,199738,assets/icons/consumables/respirator-gel.webp,a578b037800a84d7845a48c4ddb5064984ff1a9e
docs/player-facing/assets/icons/consumables/sonic-disruption-jar.webp,241772,assets/icons/consumables/sonic-disruption-jar.webp,500d78b5e648f016e5395ff572f184e88e59a97f
docs/player-facing/assets/icons/consumables/soothing-med-gel.webp,133618,assets/icons/consumables/soothing-med-gel.webp,6c2e9b89e71b60726f00dfac96a09370d9ec3081
