path,extension,kind,source_family,audience,content_scope,authorship,generator_owner,generator_type,title,word_count,site_targets,nav_targets,nav_paths,heading_count,mkdocs_features,normalization_flags,transclusions,includes,jinja_expression_count,jinja_statement_count,html_tag_count,images,internal_links,external_links,data_dependencies,size_bytes,sha256,foundry_record_type,organizational,known_exceptions,review_flags
docs/gm-facing/assets/icons/adversaries-features/reaper.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,406490,5817e43c9a4f48b735704e3bc8f1e23d15048125462e49f48728efbe2152ebd9,,False,,
docs/gm-facing/assets/icons/adversaries-features/refresh-warding-sphere.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,234718,bb150a1d8f430cf5b59c1b973a56b117ee0ada60c8903f70f7fbb7a08b7c00d0,,False,,
docs/gm-facing/assets/icons/adversaries-features/regeneration.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,337950,0871122f29324e6b5293e4ce4013af27aada4f2d697bf643e2012d0768b27163,,False,,
docs/gm-facing/assets/icons/adversaries-features/reinforce.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,484352,0a9459ae28154ab869023c47a5ad56b57ffb4dabaf1192fbeb77db6143cda03f,,False,,
docs/gm-facing/assets/icons/adversaries-features/reinforcements.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,339986,c44b0dd683c19e13fa6d175f69910fec9eeb643a4a2586b7d81f95fc24b403bd,,False,,
docs/gm-facing/assets/icons/adversaries-features/relentless-2.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,436174,66d64ceb4496c5321eb2172e8bd0a6695276ddeb2cdb9526812fea8f3f21f706,,False,,
docs/gm-facing/assets/icons/adversaries-features/relentless-3.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,441382,3a6302e9885e6c9ffaeb8e9552f0ed94c37696d98a1c6503ac3390394481d2d7,,False,,
docs/gm-facing/assets/icons/adversaries-features/relentless-4.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,386904,5fcc65cafb8a2afe000b633372e9b749057b8d6821f426f253ec9880d5324fb4,,False,,
docs/gm-facing/assets/icons/adversaries-features/relentless-x.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,473950,a9a4cbf4d35f72cc6fd64284a59edb0e35bbd366d479a931fbfb4affacbf63f2,,False,,
docs/gm-facing/assets/icons/adversaries-features/remake-reality.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,370042,a5fe14d384afc95f621ff78389c9f6b95a5d78da9775511982cd436791843fd0,,False,,
docs/gm-facing/assets/icons/adversaries-features/rend-and-crush.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,397138,c394555ebf61460dfa7db7435edf37138fd41e92f31a102025c5c4fcde7d51fc,,False,,
docs/gm-facing/assets/icons/adversaries-features/rend-asunder.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,421306,c3be2a9e6bd837574bc6f3518e61665fa137c5ed911d9a7a39133ec09ba5b2b5,,False,,
docs/gm-facing/assets/icons/adversaries-features/rending-bite.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,333512,5027c5d4dba081c9e7ce8a39d4795715d53448c1b8848fcd9a6c20eda26b83dd,,False,,
docs/gm-facing/assets/icons/adversaries-features/retalliation.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,63472,c473d7a698b2511dfa8472558c480e28153b4309114bd0548aed1146ada079c2,,False,,
docs/gm-facing/assets/icons/adversaries-features/rip-and-tear.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,125100,b405867e0543749e4494933b51182b6a5e647baa0bc0763c271815044c57e78a,,False,,
docs/gm-facing/assets/icons/adversaries-features/rivalry.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,412316,53e1d9ab3881e700358f611818291c87287326713f31839af4fa318ed55d69ee,,False,,
docs/gm-facing/assets/icons/adversaries-features/rockslide.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,575000,07a96d16af4b70ce505ac9e13b50fb577d03c0f1420cc892551b7dca6940f79a,,False,,
docs/gm-facing/assets/icons/adversaries-features/rocky-ambush.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,258996,e274748a07eb073d1df3f751c61d82867c8a4be580354f0ed6097b2247804d9a,,False,,
docs/gm-facing/assets/icons/adversaries-features/scapegoat.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,484074,47209a06d2eb8cfafd461dd7cbd77f9d101a9e32ceeaf35304d9ac11361f5498,,False,,
docs/gm-facing/assets/icons/adversaries-features/scorched-earth.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,222578,11fecb84fd2075357a31a96f649640b4c6621770f2cc07fae8c4702c672885a8,,False,,
docs/gm-facing/assets/icons/adversaries-features/screech.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,334376,5ee732f7509d826ec58a633f80a6bd50d599c47704591d8297a3c49d1bcf3118,,False,,
docs/gm-facing/assets/icons/adversaries-features/searing-glance.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,207518,0d20b1c4b3ce6d439d0030d816b7af16cd690354b23799f3a024c8552300bb70,,False,,
docs/gm-facing/assets/icons/adversaries-features/seize-your-moment.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,367826,73d71ad86abb8a5914b5a412d340130eb49216acb345e18f650bda2aafeeeefa,,False,,
docs/gm-facing/assets/icons/adversaries-features/shackles-of-guilt.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,230342,d295785016dae5cf35b3bca32db7b8ea5a567eafd68ea0cc5055feea022a60e9,,False,,
docs/gm-facing/assets/icons/adversaries-features/shadow-s-embrace.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,314628,ad402d6bbf687374144f27aac9613e964a98146499ab5abf2610699b1a0719b2,,False,,
docs/gm-facing/assets/icons/adversaries-features/shadow-shackles.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,320128,fbd5bdd8b9b8bdff2ac624e669227d2b82cfd26b8a5d67c8237bfb38c6491b8e,,False,,
docs/gm-facing/assets/icons/adversaries-features/shattering-might.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,349124,b622c59f0871d87b70fc4ccfae4381a1efea9679a80f015ae30af1e49c56c269,,False,,
docs/gm-facing/assets/icons/adversaries-features/shattering-strike.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,324468,93bc535b311757404cdc4aed4e5a29f7ca4ef2961214ea42fe3c1110715ffe58,,False,,
docs/gm-facing/assets/icons/adversaries-features/shield-wall.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,455652,00e169addbc78fea6a3880755bd54ab8922f6ab01c69545de1e6c238ee7f4fa7,,False,,
docs/gm-facing/assets/icons/adversaries-features/shocking-gas.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,339426,467a5ac718a0338bda0b7585e6c20bdda4ec78f5685f27cd1c96f7eff80a2d27,,False,,
docs/gm-facing/assets/icons/adversaries-features/shroud-of-the-fallen.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,322328,5cd66fc4eb69e128dfce55236cc34e94719433d2556a569050a0e1047f60d3ff,,False,,
docs/gm-facing/assets/icons/adversaries-features/sickening-flux.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,214886,5175b8edbc7cc2cf2de27d80ad0b9bdaf249016dacce3eef06844f79ac2a1aeb,,False,,
docs/gm-facing/assets/icons/adversaries-features/siphon-magic.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,192416,bdb6f83c33699a8d780dd1787477562b0774c7a8ed2deb6451bc061a0a30a03d,,False,,
docs/gm-facing/assets/icons/adversaries-features/skilled-opportunist.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,395576,85b0c3c6b9173d3bd34ba6d8a941b3034129fcdcfc5ab7490be0023f1b9e2034,,False,,
docs/gm-facing/assets/icons/adversaries-features/slippery.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,451302,32df300c8e5fceacadee1b7973ec2191842bedd911ea3e45aebbc577c9ab5841,,False,,
docs/gm-facing/assets/icons/adversaries-features/slow-firing.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,303846,2bb66510e2736c2c110f8f54f925cf27543700fde18685b27846af8f9bec2e65,,False,,
docs/gm-facing/assets/icons/adversaries-features/slow.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,459880,2733bc710af2ecff28b4f8ee5853e6e9b7463f659767c643af0612403a5f5ac1,,False,,
docs/gm-facing/assets/icons/adversaries-features/spinning-serpent.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,294028,c361d4aa7b8c0e3074858104af695010d472ffbd4b71df5fcddd4a749c756202,,False,,
docs/gm-facing/assets/icons/adversaries-features/spit-acid.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,628308,dd4ca3e90c87db4cff3eea47815a19d253e51f18d9e565face88db33db8b3405,,False,,
docs/gm-facing/assets/icons/adversaries-features/spitter.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,292646,d412159507ebcadf8b17033226dc29f3a062d29e960d75ebcd9efef7f9f03aa6,,False,,
docs/gm-facing/assets/icons/adversaries-features/split.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,206958,8bc9e71aa9aec28fc3872cf0b3f2594120ceb58767d126ccce345f84f30a3576,,False,,
docs/gm-facing/assets/icons/adversaries-features/stonestrider.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,329832,e07f054a2d52da809646cc077de2672224e6c032e596fa7778a8330f01a06e67,,False,,
docs/gm-facing/assets/icons/adversaries-features/strike-as-one.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,415336,e494442b93daff567949a32a7671b860e363c918f2725ef08b459cfa51245a12,,False,,
docs/gm-facing/assets/icons/adversaries-features/stunning-clap.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,266510,9132ad883d28cd5a857594504be2b35a81dcddae1da46cf5d27734dc0ff536e0,,False,,
docs/gm-facing/assets/icons/adversaries-features/summon-tormentors.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,272928,48f624b2f23aa8681270438c6e1023fe2b8f819057e71f4a2ff052d4f5bb6179,,False,,
docs/gm-facing/assets/icons/adversaries-features/summoning-ritual.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,260962,757aee48c59939f2a1db80f9e815073e0ee6a4b7e7d1fe784a5754f46daaaaca,,False,,
docs/gm-facing/assets/icons/adversaries-features/sunsear-arrows.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,384732,75b80928b2c086976c161e8174f119f79ecb656679dc520e51f68128ad3de01f,,False,,
docs/gm-facing/assets/icons/adversaries-features/supressing-blast.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,437444,a8c3c4a328bf178b449f145e34ca788778d521266d90f6f88f8c34e9e1d68fc8,,False,,
docs/gm-facing/assets/icons/adversaries-features/supressing-fire.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,151940,e9394d1f69d1e18e48691ecb43cf0b847b6557ed60fbddf8cc2daf3be0076f46,,False,,
docs/gm-facing/assets/icons/adversaries-features/swashbuckler.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,325132,9576ba182a9aeae729087413634ae949434670d718be1cf7f01014835a5a35f2,,False,,
docs/gm-facing/assets/icons/adversaries-features/tactician.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,155152,e5f85156d1d049d00aabc5c3c0d65f65bd641d1f5d7c188b8d15551d5d004492,,False,,
docs/gm-facing/assets/icons/adversaries-features/take-off.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,604392,8722066b2b4b9aa3cd5ba00fb90f152a3ff75f1a1f8b10426247289f2d8e2a8e,,False,,
docs/gm-facing/assets/icons/adversaries-features/terrifying-chorus.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,366424,c73be8e012fffda31a61ecb6552314cfd6503ebc0a523bd68668bb82833c003f,,False,,
docs/gm-facing/assets/icons/adversaries-features/terrifying.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,561152,96470f320649e47867e098ff0840f30d3ef8cb789c6126168f8e2bf8f22d422e,,False,,
docs/gm-facing/assets/icons/adversaries-features/the-best-muscle-money-can-buy.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,256404,7d62e9333157d6382bc9ab84b68ce5a037d7e1b36555d7ca2385b823c882ef73,,False,,
docs/gm-facing/assets/icons/adversaries-features/the-hunt-is-on.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,256366,bbeb5c1690f0a1fd7798eb32f56725863f4c61f8fa4ac23388c9ee2b97c77513,,False,,
docs/gm-facing/assets/icons/adversaries-features/the-root-of-villainy.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,451770,d1557f85c96f5edab12d0d0ac1408d1d68fc116f3bc939a5e7344c7d144bc011,,False,,
docs/gm-facing/assets/icons/adversaries-features/the-runaround.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,373056,e8fd92e023d4c0b1135b6f602674a121bdd49c1f964fe83076476f8540796f84,,False,,
docs/gm-facing/assets/icons/adversaries-features/the-subtle-blade.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,150808,00b43fcb8026596f202ec75c7a5c2fd482b431cd9861f37bb60d0c0f6380a695,,False,,
docs/gm-facing/assets/icons/adversaries-features/thorny-armor.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,576732,ac3c88d30e486267680324c404605d3dc62c10e372f0fbd9e5a5c502b0a33bd7,,False,,
docs/gm-facing/assets/icons/adversaries-features/thorny-cage.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,419788,17195c858b4938633fcc96b336b1d8bec6b8cd56b12666eef0004948e364973e,,False,,
docs/gm-facing/assets/icons/adversaries-features/too-many-to-handle.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,321446,65581c9d8f55281d02ef69b872a963ce5e5abc36f9c1dabcc190bf410b9d84fe,,False,,
docs/gm-facing/assets/icons/adversaries-features/tormented-screams.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,531186,52c1afe6f2e5c1671a37106299d9cb7628a269cac858d33d31d0524d31ac05f3,,False,,
docs/gm-facing/assets/icons/adversaries-features/tormenting-lash.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,336768,8e9a9327fef21b445c04e1bb347aa92fe8560716fe2a65ec0da4822fd30e1aac,,False,,
docs/gm-facing/assets/icons/adversaries-features/trample.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,465410,9327e486d1b9243e32bfbeed8e1c580482142cb8bdeed474e1c2e228712c9b17,,False,,
docs/gm-facing/assets/icons/adversaries-features/two-as-one.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,412122,e8b07f2bd38927fcbabea97ff561e432944deaee731a94bf469dc2e73921d566,,False,,
docs/gm-facing/assets/icons/adversaries-features/uncanny-reflexes.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,375960,59c965d0caa8aa5b83ec30b23a7f707d9f5423b756714944302087758681c376,,False,,
docs/gm-facing/assets/icons/adversaries-features/unending-battle.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,236086,03f83e05ece7d5dbfb7af921c26fc0231e760cd69cde303e54f9fa402eb10a04,,False,,
docs/gm-facing/assets/icons/adversaries-features/unparalleled-skill.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,379858,f162647561e88d7c390c7bb2f6c78dad751697af21e1239d57d19a681d2fd9d2,,False,,
docs/gm-facing/assets/icons/adversaries-features/unprotected-mind.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,297388,64da9efeb687de2e46d688a0032dc0a1a7983ce55b1af60677a1f96da7429e60,,False,,
docs/gm-facing/assets/icons/adversaries-features/unreal-form.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,410880,2002d13fe48d7d9e6084464fd04fa995f815890fd489c72b3b6a55f950d29310,,False,,
docs/gm-facing/assets/icons/adversaries-features/unseen-strike.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,327788,54b65f9f546635db417e7cfd14867e58cff9234c6385a1b42a0e3bdf9793af04,,False,,
docs/gm-facing/assets/icons/adversaries-features/unyielding.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,331800,8bd9c43d0826d7dd8402292769ba368073770e99e1bfa69f2017bb1ac27d3700,,False,,
docs/gm-facing/assets/icons/adversaries-features/vassal-s-loyalty.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,290096,5a439a9950dcd04d2b664a4b8ccfd1600be7d2a83bc34939d920001c4172250f,,False,,
docs/gm-facing/assets/icons/adversaries-features/vengeful-fate.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,468560,f43531ce56205997183510e2929ddb59958c4d48b3714d9bee215c727774776d,,False,,
docs/gm-facing/assets/icons/adversaries-features/venomous-stinger.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,184196,e5c688a3db980584fa2addc1c9fb6ade0ab17667306a3e144eabccdf1012a8d5,,False,,
docs/gm-facing/assets/icons/adversaries-features/voice-of-the-forest.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,180982,7d5603ac5e5e0544fbb4e40a2f1ceb4eab2afdf0eedfd0375dc20a97d00fd47a,,False,,
docs/gm-facing/assets/icons/adversaries-features/volcanic-breath.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,461848,b8a2fc9effd10d56db94c9ff8864a03254b52dc659daa2d313d9795f1a8eae64,,False,,
docs/gm-facing/assets/icons/adversaries-features/walls-closing-in.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,483554,a279e8e6505ce40efdd8b173635ba3c006cc82b2c544d7a6601f47cdcfd9b89b,,False,,
docs/gm-facing/assets/icons/adversaries-features/warding-sphere.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,283692,c507b0309002d8a46ad4807638de387a865c02839dc0a1df719f98b77202a628,,False,,
docs/gm-facing/assets/icons/adversaries-features/wards.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,371244,bfd8feeed2d529a551ee3f9baf3ae8d1545c5466a4411f393b55c19dc7ef264a,,False,,
docs/gm-facing/assets/icons/adversaries-features/warped-fortitude.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,431004,54decba934a802a7c40d0e1014a92aac6c9102a2e7dbdbfb6b716fec80bfab32,,False,,
docs/gm-facing/assets/icons/adversaries-features/water-jet.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,418866,11283899f5c2fe50fc60d73af2087fc24049dcaf0c492864c69b4545882ea761,,False,,
docs/gm-facing/assets/icons/adversaries-features/we-are-all-one.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,353378,d4a2540bd5e80d22cf2d0e19ecd74fb056587f91973521a4be5d1a2f5c717fa4,,False,,
docs/gm-facing/assets/icons/adversaries-features/we-are-one.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,405600,9bdc013ff270831bcff7a8138f9771685817344540a0285e67dd2f1d0224788b,,False,,
docs/gm-facing/assets/icons/adversaries-features/weak-structure.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,272570,eee9a993d8e02baee8dce46073d20eec4c42edb4a4db573c794ff4d186816d8c,,False,,
docs/gm-facing/assets/icons/adversaries-features/what-s-yours-is-mine.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,225138,8754befd7975a3a86989fed409826694b359d0e463b43216577c5cc7521bdfc5,,False,,
docs/gm-facing/assets/icons/adversaries-features/whirlwind.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,192698,871d95f0dde55b79fa937c6ef3aef5dac9f389d650e570597c2d82ffa998d271,,False,,
docs/gm-facing/assets/icons/adversaries-features/will-shattering-touch.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,407060,31720f4ac762bf23a8ab074ffaa954b42016faf9a55e0dd20b07d91940e1ffdb,,False,,
docs/gm-facing/assets/icons/adversaries-features/won-t-see-it-coming.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,465490,f6305dbdea16b7d16fc0b22494b34d6903abcb87e3fb57884c5c24be29d4b098,,False,,
docs/gm-facing/assets/icons/adversaries-features/won-t-stay-dead.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,467604,f7cff419873ef66c75f96592f406553f5573c752abc8faeb335c5f7a17c1fd18,,False,,
docs/gm-facing/assets/icons/adversaries-features/you-pale-in-comparison.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,388230,e0b78b0d66e10630d005114316a052b896d9d45ebcbdd7a5fe114afc38a89364,,False,,
docs/gm-facing/assets/icons/adversaries-features/your-friends-will-fail-you.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,443014,d551d9d70ae25946bcb39b52d1003400af7d0ed05d65aec84b2317294a100a0c,,False,,
docs/gm-facing/assets/icons/adversaries-features/your-life-is-mine.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,342750,bf6e235784ab1b09465f8989e9c265956d4a5e473cd2233bdc2fe3596d869350,,False,,
docs/gm-facing/assets/icons/adversaries-features/your-struggle-is-pointless.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,288430,f222b09ec3bea8bea17d1761cd95ebc89c0adf017b4fdd2b11dde6d2c8680c04,,False,,
docs/gm-facing/assets/icons/adversaries/ar-projector.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,205300,ef1cad285e9500e2e6aa13930890469251b38d0daa3cedbf5002142f4a0ee3cc,,False,,
docs/gm-facing/assets/icons/adversaries/augmented-street-performer.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,283456,e0647abbbb8dc82ded80e7330a30e4926774665f68631491678d369dee534c14,,False,,
docs/gm-facing/assets/icons/adversaries/auto-targeting-sniper-node.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,224924,95492a5bcd7295d379b1b2d4d106e263afab7f333c45df64bff987fc297655d3,,False,,
docs/gm-facing/assets/icons/adversaries/automated-barricade-deployment-system.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,413240,79e7e54e270ef924b894670de7970f6cc39f4e95c160b07f84028fae043b9737,,False,,
docs/gm-facing/assets/icons/adversaries/automated-machinegun-turret.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,263928,3bd9ba84605bbe973a25c3dcf33c54be1dc9c807b4d8d6ddc71f3e8129a2ecba,,False,,
docs/gm-facing/assets/icons/adversaries/autonomous-combat-drone-aerial.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,279326,536f06b8ffb2c33204b2080dd531c4d047bbff8ab17205665311e63e3b3a75bc,,False,,
docs/gm-facing/assets/icons/adversaries/autonomous-combat-drone-ground.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,335580,12df9791d37c4bb01d1916789792e341bd271c9b18e6d1123213980a6a11e233,,False,,
docs/gm-facing/assets/icons/adversaries/autonomous-guard-bot.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,279876,38e63b5616539cd5c5669f89eb5919ebe13c09c322c0f2288722bab19362ab96,,False,,
docs/gm-facing/assets/icons/adversaries/awakened-kid.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,193894,432b7c244d3e2f2136440faa2ba11e38106f6e48720dc0ab1e8894360c37e605,,False,,
docs/gm-facing/assets/icons/adversaries/body-mod-enthusiast.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,327960,d277a1ef0c5aed1322ae466244dd2e058f39cb7ed36140a3641d7a84436f7941,,False,,
docs/gm-facing/assets/icons/adversaries/burned-out-decker.webp,.webp,asset,gm,gm,unknown,unknown,,,,0,gm,,,0,,,,,0,0,0,,,,,393782,78e42645eb61e2435a38b9c8ef1978ee1e7bb8fece63629d7ea3ef3adaeaf6fa,,False,,
